timestamp,facility_id,event_type,sensor_status,estimated_tss_mg_l,estimated_cod_mg_l,estimated_bod_mg_l,quality_value_source
2026-05-05 04:45:00,demo-food-processing-plant,normal,ok,322.87757155708294,710.4528414732257,394.9793398283791,soft_sensor_estimate
2026-05-05 04:50:00,demo-food-processing-plant,normal,ok,419.20574229414615,1080.9058402140577,596.4693223335871,soft_sensor_estimate
2026-05-05 04:55:00,demo-food-processing-plant,normal,ok,307.51241081575955,864.0614926402799,402.2649323260095,soft_sensor_estimate
2026-05-05 05:00:00,demo-food-processing-plant,normal,ok,238.18873133586845,752.0516457765716,380.46520961855435,soft_sensor_estimate
2026-05-05 05:05:00,demo-food-processing-plant,normal,ok,372.96081502793567,1004.2771163539051,506.25253840070525,soft_sensor_estimate
2026-05-05 05:10:00,demo-food-processing-plant,normal,ok,303.7956843159394,710.8403351169925,308.1677428231496,soft_sensor_estimate
2026-05-05 05:15:00,demo-food-processing-plant,normal,ok,406.46560760757035,933.9900390013833,464.00924629787414,soft_sensor_estimate
2026-05-05 05:20:00,demo-food-processing-plant,normal,ok,289.74225811893893,662.4738612590605,342.9128590647827,soft_sensor_estimate
2026-05-05 05:25:00,demo-food-processing-plant,normal,ok,264.7831177653775,777.0936325700992,385.7421961086207,soft_sensor_estimate
2026-05-05 05:30:00,demo-food-processing-plant,normal,ok,316.49050921883094,797.3016615609348,474.3248352769507,soft_sensor_estimate
2026-05-05 05:35:00,demo-food-processing-plant,normal,ok,262.9838876702029,618.0550580809567,340.433723280996,soft_sensor_estimate
2026-05-05 05:40:00,demo-food-processing-plant,normal,ok,380.6056289661703,834.1176177058394,433.04639329087627,soft_sensor_estimate
2026-05-05 05:45:00,demo-food-processing-plant,normal,ok,255.2025644666921,693.6127992329876,351.661860929707,soft_sensor_estimate
2026-05-05 05:50:00,demo-food-processing-plant,normal,ok,360.70656351543136,822.525047188168,442.26067693111116,soft_sensor_estimate
2026-05-05 05:55:00,demo-food-processing-plant,normal,ok,382.67597139223307,977.5336095372616,484.7759860875787,soft_sensor_estimate
2026-05-05 06:00:00,demo-food-processing-plant,normal,ok,245.93094688771777,605.5549271355087,251.31364728108275,soft_sensor_estimate
2026-05-05 06:05:00,demo-food-processing-plant,normal,ok,234.30820349641033,622.2799021103244,271.3310842372148,soft_sensor_estimate
2026-05-05 06:10:00,demo-food-processing-plant,normal,ok,376.18705404754644,651.2173710831839,339.1207610722017,soft_sensor_estimate
2026-05-05 06:15:00,demo-food-processing-plant,normal,ok,266.5871229139077,727.8658866187127,412.73524508271385,soft_sensor_estimate
2026-05-05 06:20:00,demo-food-processing-plant,normal,ok,338.58415505589085,853.5551697121831,415.34182608322345,soft_sensor_estimate
2026-05-05 06:25:00,demo-food-processing-plant,normal,ok,320.0813400554887,848.5200584041196,460.6682440623407,soft_sensor_estimate
2026-05-05 06:30:00,demo-food-processing-plant,normal,ok,219.80002445589759,647.8921005501995,343.72514551417794,soft_sensor_estimate
2026-05-05 06:35:00,demo-food-processing-plant,normal,ok,353.5780159583539,779.8174018814121,435.5711084339982,soft_sensor_estimate
2026-05-05 06:40:00,demo-food-processing-plant,normal,ok,371.98741750091597,767.2102936249586,348.6059891184686,soft_sensor_estimate
2026-05-05 06:45:00,demo-food-processing-plant,normal,ok,271.8665956694014,769.0693583334069,347.88994277492077,soft_sensor_estimate
2026-05-05 06:50:00,demo-food-processing-plant,normal,ok,273.7441843344566,672.7429145007055,403.6441992029742,soft_sensor_estimate
2026-05-05 06:55:00,demo-food-processing-plant,normal,ok,326.93631575882677,661.0006262001623,272.8282080293675,soft_sensor_estimate
2026-05-05 07:00:00,demo-food-processing-plant,normal,ok,418.3573729130646,1044.1803790999215,541.0638011995902,soft_sensor_estimate
2026-05-05 07:05:00,demo-food-processing-plant,normal,ok,484.13299337742944,1002.1894299615162,562.243336532704,soft_sensor_estimate
2026-05-05 07:10:00,demo-food-processing-plant,normal,ok,480.23631735086514,1049.3594776654804,545.0749482622256,soft_sensor_estimate
2026-05-05 07:15:00,demo-food-processing-plant,normal,ok,573.0779381858372,889.1272074696659,500.39926133930965,soft_sensor_estimate
2026-05-05 07:20:00,demo-food-processing-plant,normal,ok,456.9699393564366,1005.2923716770017,555.5021987672079,soft_sensor_estimate
2026-05-05 07:25:00,demo-food-processing-plant,normal,ok,474.42364472869724,1001.191337175075,534.9924476610158,soft_sensor_estimate
2026-05-05 07:30:00,demo-food-processing-plant,normal,ok,520.4651349057534,1226.8145663828145,631.9503955615007,soft_sensor_estimate
2026-05-05 07:35:00,demo-food-processing-plant,normal,ok,511.5531552199944,1034.4957248793608,482.3287011894007,soft_sensor_estimate
2026-05-05 07:40:00,demo-food-processing-plant,normal,ok,490.38247537148425,833.2404606351689,370.86381447422696,soft_sensor_estimate
2026-05-05 07:45:00,demo-food-processing-plant,normal,ok,493.66587734346473,1035.0991050395369,515.358339783783,soft_sensor_estimate
2026-05-05 07:50:00,demo-food-processing-plant,normal,ok,553.2540407880819,1124.4924945389705,501.8487920082765,soft_sensor_estimate
2026-05-05 07:55:00,demo-food-processing-plant,normal,ok,449.5746202769655,1080.44477539657,566.3785647669434,soft_sensor_estimate
2026-05-05 08:00:00,demo-food-processing-plant,normal,ok,426.9120317989975,949.4749283246906,565.193073767209,soft_sensor_estimate
2026-05-05 08:05:00,demo-food-processing-plant,normal,ok,527.6455024381157,1063.6676295409268,538.8084979120779,soft_sensor_estimate
2026-05-05 08:10:00,demo-food-processing-plant,normal,ok,509.60376789515146,1036.4018348204345,536.1198465965095,soft_sensor_estimate
2026-05-05 08:15:00,demo-food-processing-plant,normal,ok,454.8669568542851,1201.4841177686258,563.0561134693731,soft_sensor_estimate
2026-05-05 08:20:00,demo-food-processing-plant,normal,ok,487.55571160024124,1066.423597789224,533.4991311333401,soft_sensor_estimate
2026-05-05 08:25:00,demo-food-processing-plant,normal,ok,468.29233493322937,992.891673073937,503.9667105341887,soft_sensor_estimate
2026-05-05 08:30:00,demo-food-processing-plant,organic_overload,ok,540.5557032494584,1191.914328168889,592.7944480391777,soft_sensor_estimate
2026-05-05 08:35:00,demo-food-processing-plant,organic_overload,ok,549.971108022742,1051.5863380195267,546.0138967618794,soft_sensor_estimate
2026-05-05 08:40:00,demo-food-processing-plant,organic_overload,ok,401.3865858127099,918.9620302262599,441.6440011733772,soft_sensor_estimate
2026-05-05 08:45:00,demo-food-processing-plant,organic_overload,ok,552.3610117909584,1123.3450598200166,572.2578846633717,soft_sensor_estimate
2026-05-05 08:50:00,demo-food-processing-plant,organic_overload,ok,547.6408685992651,1009.1963470529112,527.382710380662,soft_sensor_estimate
2026-05-05 08:55:00,demo-food-processing-plant,organic_overload,ok,598.9436323529987,1287.7393430208888,699.300804168221,soft_sensor_estimate
2026-05-05 09:00:00,demo-food-processing-plant,organic_overload,ok,506.06938439952444,1033.3353236797197,525.7371770584642,soft_sensor_estimate
2026-05-05 09:05:00,demo-food-processing-plant,organic_overload,ok,506.1723407020045,1122.8691926200001,546.5071946904438,soft_sensor_estimate
2026-05-05 09:10:00,demo-food-processing-plant,organic_overload,ok,549.2622053059414,1122.5547886790157,562.3928856870731,soft_sensor_estimate
2026-05-05 09:15:00,demo-food-processing-plant,organic_overload,ok,545.0614470537707,1181.3811542912742,613.3550972865056,soft_sensor_estimate
2026-05-05 09:20:00,demo-food-processing-plant,organic_overload,ok,604.862820116256,1391.3829889273163,669.8212589469841,soft_sensor_estimate
2026-05-05 09:25:00,demo-food-processing-plant,organic_overload,ok,603.0541349139835,1208.6114664711474,585.1940050404381,soft_sensor_estimate
2026-05-05 09:30:00,demo-food-processing-plant,organic_overload,ok,615.5569247931745,1216.3050157850666,619.3582622597249,soft_sensor_estimate
2026-05-05 09:35:00,demo-food-processing-plant,organic_overload,ok,604.0618327194154,1122.0391658570966,495.1311349851458,soft_sensor_estimate
2026-05-05 09:40:00,demo-food-processing-plant,organic_overload,ok,579.280168075034,1180.4624028644503,591.7572756083348,soft_sensor_estimate
2026-05-05 09:45:00,demo-food-processing-plant,organic_overload,ok,589.0792604370924,1088.3315685943728,534.938852948936,soft_sensor_estimate
2026-05-05 09:50:00,demo-food-processing-plant,organic_overload,ok,679.1048502159906,1461.4452395235942,758.3740397517532,soft_sensor_estimate
2026-05-05 09:55:00,demo-food-processing-plant,organic_overload,ok,593.4287160225018,1172.9164146622372,561.8576322836894,soft_sensor_estimate
2026-05-05 10:00:00,demo-food-processing-plant,organic_overload,ok,682.2888044226452,1286.9982709176488,635.0102572106351,soft_sensor_estimate
2026-05-05 10:05:00,demo-food-processing-plant,organic_overload,ok,650.2295081115803,1318.0114489813122,664.6939858774446,soft_sensor_estimate
2026-05-05 10:10:00,demo-food-processing-plant,organic_overload,ok,679.4017181388369,1400.6634537928724,682.5953167538967,soft_sensor_estimate
2026-05-05 10:15:00,demo-food-processing-plant,organic_overload,ok,687.7733204444063,1349.0294661706846,646.4876184820678,soft_sensor_estimate
2026-05-05 10:20:00,demo-food-processing-plant,organic_overload,ok,641.5699226853167,1383.7500711893742,675.4415377191526,soft_sensor_estimate
2026-05-05 10:25:00,demo-food-processing-plant,organic_overload,ok,678.4979210689444,1315.263999709844,589.7588554629432,soft_sensor_estimate
2026-05-05 10:30:00,demo-food-processing-plant,organic_overload,ok,701.7561952176749,1336.9160296550676,640.58146802713,soft_sensor_estimate
2026-05-05 10:35:00,demo-food-processing-plant,organic_overload,ok,696.4872266686759,1359.5038000745294,707.5404635506285,soft_sensor_estimate
2026-05-05 10:40:00,demo-food-processing-plant,organic_overload,ok,752.886758259914,1446.9603019382819,676.7884073197415,soft_sensor_estimate
2026-05-05 10:45:00,demo-food-processing-plant,organic_overload,ok,713.372444139689,1476.1625559959539,706.9552053975209,soft_sensor_estimate
2026-05-05 10:50:00,demo-food-processing-plant,organic_overload,ok,693.7219409881658,1455.702797522233,724.8320663485653,soft_sensor_estimate
2026-05-05 10:55:00,demo-food-processing-plant,organic_overload,ok,655.4409868898675,1304.6163691071974,683.7666536448257,soft_sensor_estimate
2026-05-05 11:00:00,demo-food-processing-plant,organic_overload,ok,716.5288231512144,1290.138477940463,607.3814152443751,soft_sensor_estimate
2026-05-05 11:05:00,demo-food-processing-plant,organic_overload,ok,658.2545954443577,1399.0536907725132,683.3300894653654,soft_sensor_estimate
2026-05-05 11:10:00,demo-food-processing-plant,organic_overload,ok,758.8558736306155,1383.7087326874487,746.7170707232093,soft_sensor_estimate
2026-05-05 11:15:00,demo-food-processing-plant,organic_overload,ok,780.088092849498,1498.6859250057712,762.3256858276064,soft_sensor_estimate
2026-05-05 11:20:00,demo-food-processing-plant,organic_overload,ok,709.2757762289043,1431.752372841481,746.2360124590306,soft_sensor_estimate
2026-05-05 11:25:00,demo-food-processing-plant,organic_overload,ok,729.5977671153288,1573.5415148322197,756.5643699306397,soft_sensor_estimate
2026-05-05 11:30:00,demo-food-processing-plant,organic_overload,ok,776.8716346593752,1687.9436197925097,829.1615367731617,soft_sensor_estimate
2026-05-05 11:35:00,demo-food-processing-plant,normal,ok,438.7945160671126,1008.2572666282914,544.1162562560471,soft_sensor_estimate
2026-05-05 11:40:00,demo-food-processing-plant,normal,ok,457.9602628386426,834.873784048356,433.77856208669795,soft_sensor_estimate
2026-05-05 11:45:00,demo-food-processing-plant,normal,ok,472.6380494836199,921.1429292206825,485.20296823814357,soft_sensor_estimate
2026-05-05 11:50:00,demo-food-processing-plant,normal,ok,463.1778116579412,972.7908049533553,514.6855707076809,soft_sensor_estimate
2026-05-05 11:55:00,demo-food-processing-plant,normal,ok,410.3728483871391,888.1862815959255,477.7313439975418,soft_sensor_estimate
2026-05-05 12:00:00,demo-food-processing-plant,normal,ok,482.7382378141279,1012.8794168361778,496.6548293109267,soft_sensor_estimate
2026-05-05 12:05:00,demo-food-processing-plant,normal,ok,394.4320715413795,910.2648464197526,420.71800908636084,soft_sensor_estimate
2026-05-05 12:10:00,demo-food-processing-plant,normal,ok,400.49664023391387,821.3906934593449,390.23048418408143,soft_sensor_estimate
2026-05-05 12:15:00,demo-food-processing-plant,normal,ok,411.31228187549584,937.7092857798838,457.73168449627684,soft_sensor_estimate
2026-05-05 12:20:00,demo-food-processing-plant,normal,ok,497.64468376327534,972.3755872293208,411.7858451727197,soft_sensor_estimate
2026-05-05 12:25:00,demo-food-processing-plant,normal,ok,465.9246272539678,996.5773802906156,519.1549055280603,soft_sensor_estimate
2026-05-05 12:30:00,demo-food-processing-plant,normal,ok,417.1827258129258,1071.3448449598786,570.3688130519982,soft_sensor_estimate
2026-05-05 12:35:00,demo-food-processing-plant,normal,ok,404.5135264886981,845.6111212275973,430.77131159373835,soft_sensor_estimate
2026-05-05 12:40:00,demo-food-processing-plant,normal,ok,355.0864671944234,867.9571377422571,414.6884477754154,soft_sensor_estimate
2026-05-05 12:45:00,demo-food-processing-plant,normal,ok,433.025495075992,923.0324174940804,469.2923512468309,soft_sensor_estimate
2026-05-05 12:50:00,demo-food-processing-plant,normal,ok,396.2578051078875,839.9664945586644,364.48322088253923,soft_sensor_estimate
2026-05-05 12:55:00,demo-food-processing-plant,normal,ok,441.7299848352758,983.9804223475753,433.4830978803325,soft_sensor_estimate
2026-05-05 13:00:00,demo-food-processing-plant,normal,ok,467.4223608330591,927.4547933602479,526.8838939013848,soft_sensor_estimate
2026-05-05 13:05:00,demo-food-processing-plant,normal,ok,423.1256021082452,1010.0341885087241,437.77139826378925,soft_sensor_estimate
2026-05-05 13:10:00,demo-food-processing-plant,normal,ok,404.6472282710026,983.0679984834967,524.3845786157183,soft_sensor_estimate
2026-05-05 13:15:00,demo-food-processing-plant,normal,ok,367.3367575262315,980.2674173956266,542.197760799955,soft_sensor_estimate
2026-05-05 13:20:00,demo-food-processing-plant,normal,ok,370.3174011085143,934.1139912858198,470.00520627349425,soft_sensor_estimate
2026-05-05 13:25:00,demo-food-processing-plant,normal,ok,494.5349431586725,1100.7718472410202,552.2838005071924,soft_sensor_estimate
2026-05-05 13:30:00,demo-food-processing-plant,normal,ok,416.4969859283115,777.4408147276528,398.1376796074944,soft_sensor_estimate
2026-05-05 13:35:00,demo-food-processing-plant,normal,ok,356.38400282743567,902.1222699094587,378.785163371394,soft_sensor_estimate
2026-05-05 13:40:00,demo-food-processing-plant,normal,ok,431.0240413616462,1010.4117993218375,486.8302362346046,soft_sensor_estimate
2026-05-05 13:45:00,demo-food-processing-plant,normal,ok,438.4995092815194,913.1719458837107,510.2730921987189,soft_sensor_estimate
2026-05-05 13:50:00,demo-food-processing-plant,normal,ok,409.40888731577763,1058.510044695146,537.0804520460421,soft_sensor_estimate
2026-05-05 13:55:00,demo-food-processing-plant,normal,ok,347.15743426709787,900.3375761696425,447.71801314307254,soft_sensor_estimate
2026-05-05 14:00:00,demo-food-processing-plant,normal,ok,421.2448054214032,938.2289535530116,475.0069139457668,soft_sensor_estimate
2026-05-05 14:05:00,demo-food-processing-plant,normal,ok,431.20771691374773,1016.1706959341606,487.32919819074345,soft_sensor_estimate
2026-05-05 14:10:00,demo-food-processing-plant,normal,ok,442.33498010675885,1001.8714077752131,461.40192376347875,soft_sensor_estimate
2026-05-05 14:15:00,demo-food-processing-plant,normal,ok,386.37068094862815,893.8754502845708,483.0559225955812,soft_sensor_estimate
2026-05-05 14:20:00,demo-food-processing-plant,normal,ok,467.5884824607287,969.1218711205313,455.2110799988852,soft_sensor_estimate
2026-05-05 14:25:00,demo-food-processing-plant,normal,ok,364.8710033157157,914.4553399025814,537.953398170067,soft_sensor_estimate
2026-05-05 14:30:00,demo-food-processing-plant,normal,ok,492.3907559298531,938.1761568507887,462.6923902257091,soft_sensor_estimate
2026-05-05 14:35:00,demo-food-processing-plant,normal,ok,405.6255224029154,940.3398358822081,486.66953357159235,soft_sensor_estimate
2026-05-05 14:40:00,demo-food-processing-plant,normal,ok,415.09450019816006,1016.0107189013155,569.8064501120211,soft_sensor_estimate
2026-05-05 14:45:00,demo-food-processing-plant,normal,ok,434.70740210720925,950.5317574538973,495.1956205604657,soft_sensor_estimate
2026-05-05 14:50:00,demo-food-processing-plant,normal,ok,431.3092907200631,1015.8416130512211,463.20289787270974,soft_sensor_estimate
2026-05-05 14:55:00,demo-food-processing-plant,normal,ok,341.3579528590273,842.459778971151,404.05319190441344,soft_sensor_estimate
2026-05-05 15:00:00,demo-food-processing-plant,normal,ok,425.94110103532654,846.222908250312,366.30114658022194,soft_sensor_estimate
2026-05-05 15:05:00,demo-food-processing-plant,normal,ok,428.9107068919357,1002.1917604611932,497.30853343129434,soft_sensor_estimate
2026-05-05 15:10:00,demo-food-processing-plant,normal,ok,409.98286850892566,1022.2607026235246,478.1394237731933,soft_sensor_estimate
2026-05-05 15:15:00,demo-food-processing-plant,normal,ok,420.8032952784615,899.8984969574276,445.4188296686609,soft_sensor_estimate
2026-05-05 15:20:00,demo-food-processing-plant,normal,ok,421.2186126596192,961.3042093090029,532.0703178968992,soft_sensor_estimate
2026-05-05 15:25:00,demo-food-processing-plant,normal,ok,385.12160265463757,901.7230006322468,513.5392652104537,soft_sensor_estimate
2026-05-05 15:30:00,demo-food-processing-plant,normal,ok,374.8347908622558,844.5213794062066,363.65824221202115,soft_sensor_estimate
2026-05-05 15:35:00,demo-food-processing-plant,normal,ok,404.63035283709036,979.0053053424732,430.11241348049947,soft_sensor_estimate
2026-05-05 15:40:00,demo-food-processing-plant,normal,ok,403.7377053938115,905.294552412364,458.5672503199367,soft_sensor_estimate
2026-05-05 15:45:00,demo-food-processing-plant,normal,ok,385.28771165783655,808.7857218167899,400.29907642787373,soft_sensor_estimate
2026-05-05 15:50:00,demo-food-processing-plant,normal,ok,373.25443989877095,858.6175486994125,385.05734496415306,soft_sensor_estimate
2026-05-05 15:55:00,demo-food-processing-plant,normal,ok,339.3483993805383,812.1785198911913,400.4619947524765,soft_sensor_estimate
2026-05-05 16:00:00,demo-food-processing-plant,normal,ok,366.31070421543865,797.2573159673609,399.9358242579026,soft_sensor_estimate
2026-05-05 16:05:00,demo-food-processing-plant,normal,ok,373.1342005846611,824.7135948409233,402.80249817024685,soft_sensor_estimate
2026-05-05 16:10:00,demo-food-processing-plant,normal,ok,328.03450781616874,729.3156975641809,410.4036704443632,soft_sensor_estimate
2026-05-05 16:15:00,demo-food-processing-plant,normal,ok,388.99274333708286,868.7976604825642,474.18007225333844,soft_sensor_estimate
2026-05-05 16:20:00,demo-food-processing-plant,normal,ok,420.4780519367214,927.7182482416542,461.2685399337662,soft_sensor_estimate
2026-05-05 16:25:00,demo-food-processing-plant,normal,ok,436.2336528010678,883.7939024798086,488.4740848673764,soft_sensor_estimate
2026-05-05 16:30:00,demo-food-processing-plant,normal,ok,351.77402786565375,755.9945321354205,411.6922431034567,soft_sensor_estimate
2026-05-05 16:35:00,demo-food-processing-plant,normal,ok,388.94370827342556,813.7613726725183,412.80149852440644,soft_sensor_estimate
2026-05-05 16:40:00,demo-food-processing-plant,normal,ok,351.31318433739784,814.6324064363761,318.5622546438218,soft_sensor_estimate
2026-05-05 16:45:00,demo-food-processing-plant,normal,ok,441.5631102775417,902.0121038858238,402.79790554444935,soft_sensor_estimate
2026-05-05 16:50:00,demo-food-processing-plant,normal,ok,372.17672896412273,746.534173539679,360.58681900815077,soft_sensor_estimate
2026-05-05 16:55:00,demo-food-processing-plant,normal,ok,395.6137356957188,801.961562565763,419.82712980643856,soft_sensor_estimate
2026-05-05 17:00:00,demo-food-processing-plant,normal,ok,381.36392811193946,859.104930541407,384.26927430522124,soft_sensor_estimate
2026-05-05 17:05:00,demo-food-processing-plant,normal,ok,416.8220566848517,884.5608589154009,482.8495123916466,soft_sensor_estimate
2026-05-05 17:10:00,demo-food-processing-plant,normal,ok,413.33494516898156,908.0607312554902,507.2798247123541,soft_sensor_estimate
2026-05-05 17:15:00,demo-food-processing-plant,normal,ok,359.9032705587373,953.8392675903748,494.85961347734,soft_sensor_estimate
2026-05-05 17:20:00,demo-food-processing-plant,normal,ok,365.4704048767218,868.0508240593803,453.672995937495,soft_sensor_estimate
2026-05-05 17:25:00,demo-food-processing-plant,normal,ok,402.96975000316,770.5502113343914,413.09665072164944,soft_sensor_estimate
2026-05-05 17:30:00,demo-food-processing-plant,normal,ok,362.1841260476943,783.6004544324387,407.39046088002385,soft_sensor_estimate
2026-05-05 17:35:00,demo-food-processing-plant,normal,ok,449.0472052621537,998.4573320772711,504.3353830119812,soft_sensor_estimate
2026-05-05 17:40:00,demo-food-processing-plant,normal,ok,427.4523600383619,882.9175566436138,438.7184129490722,soft_sensor_estimate
2026-05-05 17:45:00,demo-food-processing-plant,normal,ok,362.4763335533667,773.1774405142913,420.93124740464043,soft_sensor_estimate
2026-05-05 17:50:00,demo-food-processing-plant,normal,ok,369.7628570924945,920.6642532108953,493.63014719917766,soft_sensor_estimate
2026-05-05 17:55:00,demo-food-processing-plant,normal,ok,445.4611007583838,913.3804840115425,410.0377879589123,soft_sensor_estimate
2026-05-05 18:00:00,demo-food-processing-plant,normal,ok,330.6633933904592,758.1409664988958,380.07762931183566,soft_sensor_estimate
2026-05-05 18:05:00,demo-food-processing-plant,normal,ok,336.1532546643033,763.8862448958321,401.42305150709007,soft_sensor_estimate
2026-05-05 18:10:00,demo-food-processing-plant,normal,ok,398.2500328128934,1005.6392201557843,453.0415929412462,soft_sensor_estimate
2026-05-05 18:15:00,demo-food-processing-plant,normal,ok,427.0646056564457,857.1386196432092,453.2051922925351,soft_sensor_estimate
2026-05-05 18:20:00,demo-food-processing-plant,normal,ok,371.80556435295466,824.4075738989166,407.7211519285422,soft_sensor_estimate
2026-05-05 18:25:00,demo-food-processing-plant,normal,ok,407.1777519490332,886.3349832312094,514.1921333480809,soft_sensor_estimate
2026-05-05 18:30:00,demo-food-processing-plant,normal,ok,466.53219881281916,1007.7470732060171,532.1128883264349,soft_sensor_estimate
2026-05-05 18:35:00,demo-food-processing-plant,normal,ok,400.09286690828355,833.654528688351,423.05539779545626,soft_sensor_estimate
2026-05-05 18:40:00,demo-food-processing-plant,normal,ok,362.89621589503463,802.8209480238639,419.9411769712687,soft_sensor_estimate
2026-05-05 18:45:00,demo-food-processing-plant,normal,ok,386.7568262892789,936.237331321467,474.9110959541393,soft_sensor_estimate
2026-05-05 18:50:00,demo-food-processing-plant,normal,ok,376.70013330449694,1016.852934519729,456.37275738860444,soft_sensor_estimate
2026-05-05 18:55:00,demo-food-processing-plant,normal,ok,381.7793696770527,820.941860911109,410.89239490947375,soft_sensor_estimate
2026-05-05 19:00:00,demo-food-processing-plant,normal,ok,365.23921658901105,803.3697502056392,345.9968200817357,soft_sensor_estimate
2026-05-05 19:05:00,demo-food-processing-plant,normal,ok,441.62940744275795,1115.7883386489025,549.7495019945525,soft_sensor_estimate
2026-05-05 19:10:00,demo-food-processing-plant,normal,ok,413.15137839169535,891.3733297578441,453.6153419466981,soft_sensor_estimate
2026-05-05 19:15:00,demo-food-processing-plant,normal,ok,351.56572850090436,824.5529749224773,371.98010793765053,soft_sensor_estimate
2026-05-05 19:20:00,demo-food-processing-plant,normal,ok,341.9842106857088,824.4732522191456,411.9563452362148,soft_sensor_estimate
2026-05-05 19:25:00,demo-food-processing-plant,normal,ok,395.1678354062904,913.524302201748,511.570259354813,soft_sensor_estimate
2026-05-05 19:30:00,demo-food-processing-plant,normal,ok,469.27458003490875,992.5140040682406,480.14813784942396,soft_sensor_estimate
2026-05-05 19:35:00,demo-food-processing-plant,normal,ok,434.2789497297955,1009.8306923085632,474.58848733543334,soft_sensor_estimate
2026-05-05 19:40:00,demo-food-processing-plant,normal,ok,364.9113596775181,757.8125362113112,420.44190415725893,soft_sensor_estimate
2026-05-05 19:45:00,demo-food-processing-plant,normal,ok,431.7481595815815,936.0239172687687,478.9879102558256,soft_sensor_estimate
2026-05-05 19:50:00,demo-food-processing-plant,normal,ok,461.0345697993732,1099.8601332254195,552.7792360999913,soft_sensor_estimate
2026-05-05 19:55:00,demo-food-processing-plant,normal,ok,380.46738875490524,735.7729733955898,389.7665610605205,soft_sensor_estimate
2026-05-05 20:00:00,demo-food-processing-plant,normal,ok,209.10850704835366,520.0383872166049,267.43752259375856,soft_sensor_estimate
2026-05-05 20:05:00,demo-food-processing-plant,normal,ok,219.93612108000508,684.9134128581627,317.74881914695237,soft_sensor_estimate
2026-05-05 20:10:00,demo-food-processing-plant,normal,ok,177.41374665331185,589.6665375061378,256.48996590018453,soft_sensor_estimate
2026-05-05 20:15:00,demo-food-processing-plant,normal,ok,248.1083498344473,601.9080007679047,365.5373866690411,soft_sensor_estimate
2026-05-05 20:20:00,demo-food-processing-plant,normal,ok,234.98111134390433,639.2839585140872,337.63179342840783,soft_sensor_estimate
2026-05-05 20:25:00,demo-food-processing-plant,normal,ok,210.20457399410816,641.968173184743,377.8147249319305,soft_sensor_estimate
2026-05-05 20:30:00,demo-food-processing-plant,normal,ok,219.86014616431441,550.1993503770052,268.42240058431423,soft_sensor_estimate
2026-05-05 20:35:00,demo-food-processing-plant,normal,ok,256.02777013249687,629.3100697834486,359.37146375002595,soft_sensor_estimate
2026-05-05 20:40:00,demo-food-processing-plant,normal,ok,177.42051630429117,462.7456153316616,205.47232557063413,soft_sensor_estimate
2026-05-05 20:45:00,demo-food-processing-plant,normal,ok,279.75528948627834,783.3511939177139,338.73251778999355,soft_sensor_estimate
2026-05-05 20:50:00,demo-food-processing-plant,normal,ok,218.77620369985203,519.2322585542031,278.1674375431777,soft_sensor_estimate
2026-05-05 20:55:00,demo-food-processing-plant,normal,ok,270.78227807757906,692.4658179619846,381.4893688193012,soft_sensor_estimate
2026-05-05 21:00:00,demo-food-processing-plant,normal,ok,225.29464872324738,677.8150379558645,377.7714095241478,soft_sensor_estimate
2026-05-05 21:05:00,demo-food-processing-plant,normal,ok,195.97868092690385,710.9625045423114,371.8748238910141,soft_sensor_estimate
2026-05-05 21:10:00,demo-food-processing-plant,normal,ok,261.9002532214909,647.3035759634096,301.7501734412921,soft_sensor_estimate
2026-05-05 21:15:00,demo-food-processing-plant,normal,ok,207.5791171272299,785.4873931543282,407.9976748378584,soft_sensor_estimate
2026-05-05 21:20:00,demo-food-processing-plant,normal,ok,185.40297191331342,490.8586222699772,260.07815417196537,soft_sensor_estimate
2026-05-05 21:25:00,demo-food-processing-plant,normal,ok,201.66394312333196,597.5282488808042,297.4134921536135,soft_sensor_estimate
2026-05-05 21:30:00,demo-food-processing-plant,normal,ok,172.53004576416635,525.254524752598,248.76041060814362,soft_sensor_estimate
2026-05-05 21:35:00,demo-food-processing-plant,normal,ok,241.54814481791223,773.2882820378031,349.3910683928458,soft_sensor_estimate
2026-05-05 21:40:00,demo-food-processing-plant,normal,ok,231.15483790364385,632.8188016859395,325.732737325161,soft_sensor_estimate
2026-05-05 21:45:00,demo-food-processing-plant,normal,ok,262.8713932922944,618.0882779338799,319.7398897614165,soft_sensor_estimate
2026-05-05 21:50:00,demo-food-processing-plant,normal,ok,242.72876394322108,759.6078051913182,330.9060642971419,soft_sensor_estimate
2026-05-05 21:55:00,demo-food-processing-plant,normal,ok,274.4865221257738,680.3683879247094,410.81835799397976,soft_sensor_estimate
2026-05-05 22:00:00,demo-food-processing-plant,normal,ok,305.52213045806707,632.1492591370559,267.93845665850245,soft_sensor_estimate
2026-05-05 22:05:00,demo-food-processing-plant,normal,ok,282.80514419091264,694.3387467475155,326.1924524106592,soft_sensor_estimate
2026-05-05 22:10:00,demo-food-processing-plant,normal,ok,157.6213196257621,631.5021948195822,326.4234631885043,soft_sensor_estimate
2026-05-05 22:15:00,demo-food-processing-plant,normal,ok,206.85014468127576,561.2666300730932,295.44855279906324,soft_sensor_estimate
2026-05-05 22:20:00,demo-food-processing-plant,normal,ok,195.39815492101494,566.2808634697265,256.39293030481633,soft_sensor_estimate
